AlbumID,GenreName
36031,Pop
36032,Classic
36033,Country
36034,Country
36035,Pop
36036,Classic
36037,Classic
36038,Jazz
36039,Hip Hop
36040,Electronic
36041,Rock
36042,Pop
36043,Jazz
36044,Electronic
36045,Electronic
36046,Electronic
36047,Metal
36048,Blues
36049,Pure Music
36050,Blues
36051,Hip Hop
36052,Electronic
36053,Classic
36054,Metal
36055,Country
36056,Electronic
36057,Pop
36058,Classic
36059,Blues
36060,Pop
36061,Hip Hop
36062,Electronic
36063,Pure Music
36064,Metal
36065,Pop
36066,Metal
36067,Metal
36068,Hip Hop
36069,Classic
36070,Country
36071,Pure Music
36072,Hip Hop
36073,Pure Music
36074,Pop
36075,Classic
36076,Jazz
36077,Rock
36078,Pure Music
36079,Pure Music
36080,Classic
36081,Country
36082,Jazz
36083,Jazz
36084,Classic
36085,Jazz
36086,Pop
36087,Metal
36088,Classic
36089,Country
36090,Pop
36091,Rock
36092,Pop
36093,Classic
36094,Metal
36095,Blues
36096,Jazz
36097,Hip Hop
36098,Blues
36099,Hip Hop
36100,Country
36101,Country
36102,Hip Hop
36103,Pure Music
36104,Blues
36105,Country
36106,Classic
36107,Country
36108,Rock
36109,Hip Hop
36110,Electronic
36111,Pop
36112,Country
36113,Country
36114,Classic
36115,Blues
36116,Electronic
36117,Country
36118,Jazz
36119,Rock
36120,Hip Hop
36121,Rock
36122,Electronic
36123,Blues
36124,Electronic
36125,Rock
36126,Jazz
36127,Classic
36128,Classic
36129,Pop
36130,Pop
36131,Rock
36132,Electronic
36133,Hip Hop
36134,Pop
36135,Hip Hop
36136,Jazz
36137,Pure Music
36138,Country
36139,Classic
36140,Metal
36141,Electronic
36142,Blues
36143,Electronic
36144,Pure Music
36145,Rock
36146,Pop
36147,Jazz
36148,Electronic
36149,Classic
36150,Pop
36151,Pop
36152,Pop
36153,Rock
36154,Pop
36155,Electronic
36156,Pure Music
36157,Pop
36158,Country
36159,Country
36160,Jazz
36161,Classic
36162,Blues
36163,Blues
36164,Classic
36165,Classic
36166,Electronic
36167,Electronic
36168,Blues
36169,Country
36170,Jazz
36171,Pop
36172,Blues
36173,Jazz
36174,Country
36175,Jazz
36176,Blues
36177,Jazz
36178,Electronic
36179,Pure Music
36180,Pure Music
36181,Rock
36182,Jazz
36183,Country
36184,Jazz
36185,Hip Hop
36186,Electronic
36187,Country
36188,Rock
36189,Metal
36190,Classic
36191,Jazz
36192,Jazz
36193,Pure Music
36194,Pop
36195,Blues
36196,Jazz
36197,Metal
36198,Pure Music
36199,Electronic
36200,Pure Music
36201,Jazz
36202,Pop
36203,Blues
36204,Metal
36205,Pop
36206,Electronic
36207,Hip Hop
36208,Country
36209,Metal
36210,Pure Music
36211,Rock
36212,Rock
36213,Blues
36214,Rock
36215,Blues
36216,Blues
36217,Country
36218,Hip Hop
36219,Jazz
36220,Classic
36221,Blues
36222,Metal
36223,Pop
36224,Metal
36225,Jazz
36226,Country
36227,Metal
36228,Jazz
36229,Rock
36230,Pure Music
36231,Rock
36232,Blues
36233,Country
36234,Pure Music
36235,Electronic
36236,Electronic
36237,Country
36238,Pure Music
36239,Rock
36240,Classic
36241,Rock
36242,Electronic
36243,Rock
36244,Jazz
36245,Pure Music
36246,Pure Music
36247,Pop
36248,Country
36249,Pop
36250,Pop
36251,Jazz
36252,Jazz
36253,Blues
36254,Classic
36255,Hip Hop
36256,Metal
36257,Pure Music
36258,Pop
36259,Metal
36260,Blues
36261,Blues
36262,Classic
36263,Country
36264,Blues
36265,Blues
36266,Pure Music
36267,Hip Hop
36268,Hip Hop
36269,Hip Hop
36270,Country
36271,Jazz
36272,Electronic
36273,Rock
36274,Hip Hop
36275,Country
36276,Pop
36277,Electronic
36278,Classic
36279,Rock
36280,Blues
36281,Pure Music
36282,Jazz
36283,Electronic
36284,Blues
36285,Jazz
36286,Jazz
36287,Blues
36288,Pop
36289,Blues
36290,Hip Hop
36291,Hip Hop
36292,Rock
36293,Pop
36294,Pure Music
36295,Classic
36296,Rock
36297,Pop
36298,Jazz
36299,Pop
36300,Rock
36301,Hip Hop
36302,Hip Hop
36303,Classic
36304,Country
36305,Electronic
36306,Blues
36307,Blues
36308,Pop
36309,Rock
36310,Hip Hop
36311,Jazz
36312,Country
36313,Jazz
36314,Pure Music
36315,Jazz
36316,Electronic
36317,Pop
36318,Rock
36319,Pure Music
36320,Pure Music
36321,Rock
36322,Pure Music
36323,Classic
36324,Hip Hop
36325,Hip Hop
36326,Hip Hop
36327,Country
36328,Jazz
36329,Pop
36330,Rock
36331,Country
36332,Blues
36333,Classic
36334,Country
36335,Blues
36336,Classic
36337,Hip Hop
36338,Classic
36339,Classic
36340,Hip Hop
36341,Metal
36342,Classic
36343,Blues
36344,Classic
36345,Pure Music
36346,Jazz
36347,Metal
36348,Country
36349,Pure Music
36350,Hip Hop
36351,Blues
36352,Pure Music
36353,Pure Music
36354,Country
36355,Hip Hop
36356,Classic
36357,Jazz
36358,Blues
36359,Blues
36360,Pure Music
36361,Metal
36362,Metal
36363,Rock
36364,Pop
36365,Metal
36366,Hip Hop
36367,Blues
36368,Electronic
36369,Blues
36370,Rock
36371,Rock
36372,Classic
36373,Rock
36374,Hip Hop
36375,Classic
36376,Electronic
36377,Pure Music
36378,Jazz
36379,Pop
36380,Pop
36381,Classic
36382,Metal
36383,Hip Hop
36384,Hip Hop
36385,Hip Hop
36386,Jazz
36387,Jazz
36388,Jazz
36389,Rock
36390,Rock
36391,Jazz
36392,Blues
36393,Hip Hop
36394,Electronic
36395,Rock
36396,Metal
36397,Blues
36398,Classic
36399,Electronic
36400,Electronic
36401,Jazz
36402,Rock
36403,Country
36404,Pop
36405,Blues
36406,Electronic
36407,Pop
36408,Jazz
36409,Pure Music
36410,Electronic
36411,Rock
36412,Blues
36413,Metal
36414,Blues
36415,Pop
36416,Rock
36417,Electronic
36418,Hip Hop
36419,Jazz
36420,Metal
36421,Electronic
36422,Country
36423,Rock
36424,Jazz
36425,Classic
36426,Jazz
36427,Metal
36428,Metal
36429,Country
36430,Pop
36431,Hip Hop
36432,Blues
36433,Pop
36434,Pop
36435,Country
36436,Rock
36437,Jazz
36438,Jazz
36439,Blues
36440,Jazz
36441,Hip Hop
36442,Metal
36443,Rock
36444,Blues
36445,Electronic
36446,Pop
36447,Rock
36448,Electronic
36449,Electronic
36450,Classic
36451,Hip Hop
36452,Electronic
36453,Metal
36454,Classic
36455,Metal
36456,Metal
36457,Classic
36458,Hip Hop
36459,Rock
36460,Country
36461,Hip Hop
36462,Electronic
36463,Classic
36464,Pop
36465,Pure Music
36466,Metal
36467,Classic
36468,Electronic
36469,Jazz
36470,Blues
36471,Hip Hop
36472,Classic
36473,Rock
36474,Rock
36475,Country
36476,Metal
36477,Hip Hop
36478,Pure Music
36479,Classic
36480,Classic
36481,Blues
36482,Pop
36483,Pop
36484,Electronic
36485,Hip Hop
36486,Pop
36487,Electronic
36488,Pop
36489,Jazz
36490,Country
36491,Rock
36492,Pop
36493,Rock
36494,Jazz
36495,Rock
36496,Pop
36497,Jazz
36498,Electronic
36499,Jazz
36500,Electronic
36501,Metal
36502,Blues
36503,Pop
36504,Metal
36505,Classic
36506,Hip Hop
36507,Rock
36508,Electronic
36509,Hip Hop
36510,Classic
36511,Metal
36512,Country
36513,Pure Music
36514,Hip Hop
36515,Hip Hop
36516,Hip Hop
36517,Pop
36518,Hip Hop
36519,Rock
36520,Metal
36521,Hip Hop
36522,Pop
36523,Country
36524,Pure Music
36525,Jazz
36526,Metal
36527,Hip Hop
36528,Hip Hop
36529,Metal
36530,Pop
36531,Country
36532,Jazz
36533,Classic
36534,Pop
36535,Rock
36536,Jazz
36537,Pure Music
36538,Country
36539,Blues
36540,Jazz
36541,Electronic
36542,Rock
36543,Blues
36544,Pop
36545,Jazz
36546,Jazz
36547,Metal
36548,Country
36549,Hip Hop
36550,Country
36551,Jazz
36552,Rock
36553,Classic
36554,Electronic
36555,Metal
36556,Hip Hop
36557,Rock
36558,Hip Hop
36559,Electronic
36560,Electronic
36561,Country
36562,Pure Music
36563,Electronic
36564,Electronic
36565,Blues
36566,Electronic
36567,Blues
36568,Classic
36569,Electronic
36570,Country
36571,Electronic
36572,Country
36573,Country
36574,Electronic
36575,Country
36576,Pop
36577,Metal
36578,Rock
36579,Country
36580,Jazz
36581,Pop
36582,Metal
36583,Electronic
36584,Classic
36585,Rock
36586,Blues
36587,Rock
36588,Electronic
36589,Blues
36590,Blues
36591,Metal
36592,Pure Music
36593,Blues
36594,Blues
36595,Blues
36596,Rock
36597,Country
36598,Classic
36599,Blues
36600,Electronic
36601,Hip Hop
36602,Classic
36603,Metal
36604,Hip Hop
36605,Pop
36606,Country
36607,Metal
36608,Jazz
36609,Rock
36610,Jazz
36611,Pop
36612,Hip Hop
36613,Jazz
36614,Jazz
36615,Classic
36616,Country
36617,Classic
36618,Pure Music
36619,Metal
36620,Hip Hop
36621,Blues
36622,Pop
36623,Jazz
36624,Country
36625,Metal
36626,Jazz
36627,Classic
36628,Country
36629,Jazz
36630,Classic
36631,Country
36632,Pop
36633,Electronic
36634,Electronic
36635,Jazz
36636,Hip Hop
36637,Electronic
36638,Country
36639,Metal
36640,Electronic
36641,Blues
36642,Blues
36643,Pure Music
36644,Hip Hop
36645,Hip Hop
36646,Rock
36647,Pop
36648,Hip Hop
36649,Classic
36650,Pure Music
36651,Classic
36652,Electronic
36653,Rock
36654,Jazz
36655,Electronic
36656,Metal
36657,Pure Music
36658,Rock
36659,Electronic
36660,Hip Hop
36661,Classic
36662,Electronic
36663,Classic
36664,Hip Hop
36665,Hip Hop
36666,Blues
36667,Rock
36668,Classic
36669,Jazz
36670,Blues
36671,Rock
36672,Metal
36673,Pure Music
36674,Pop
36675,Blues
36676,Pure Music
36677,Jazz
36678,Rock
36679,Rock
36680,Pure Music
36681,Classic
36682,Country
36683,Metal
36684,Classic
36685,Rock
36686,Blues
36687,Blues
36688,Blues
36689,Electronic
36690,Pure Music
36691,Pure Music
36692,Country
36693,Electronic
36694,Jazz
36695,Country
36696,Metal
36697,Classic
36698,Blues
36699,Hip Hop
36700,Hip Hop
36701,Classic
36702,Jazz
36703,Classic
36704,Electronic
36705,Metal
36706,Jazz
36707,Blues
36708,Pure Music
36709,Hip Hop
36710,Country
36711,Country
36712,Electronic
36713,Jazz
36714,Pure Music
36715,Country
36716,Pop
36717,Blues
36718,Blues
36719,Jazz
36720,Jazz
36721,Classic
36722,Metal
36723,Hip Hop
36724,Electronic
36725,Electronic
36726,Classic
36727,Jazz
36728,Classic
36729,Metal
36730,Country
36731,Classic
36732,Rock
36733,Blues
36734,Hip Hop
36735,Classic
36736,Pop
36737,Pop
36738,Blues
36739,Pop
36740,Electronic
36741,Pure Music
36742,Hip Hop
36743,Country
36744,Hip Hop
36745,Rock
36746,Rock
36747,Blues
36748,Country
36749,Electronic
36750,Blues
36751,Pop
36752,Classic
36753,Hip Hop
36754,Pop
36755,Rock
36756,Pure Music
36757,Hip Hop
36758,Rock
36759,Pop
36760,Rock
36761,Blues
36762,Metal
36763,Rock
36764,Electronic
36765,Hip Hop
36766,Electronic
36767,Pure Music
36768,Rock
36769,Jazz
36770,Metal
36771,Hip Hop
36772,Pop
36773,Classic
36774,Pop
36775,Pop
36776,Country
36777,Hip Hop
36778,Jazz
36779,Pop
36780,Country
36781,Pop
36782,Country
36783,Rock
36784,Pure Music
36785,Hip Hop
36786,Metal
36787,Metal
36788,Pure Music
36789,Jazz
36790,Blues
36791,Electronic
36792,Jazz
36793,Electronic
36794,Pure Music
36795,Metal
36796,Metal
36797,Pop
36798,Hip Hop
36799,Jazz
36800,Blues
36801,Rock
36802,Pure Music
36803,Classic
36804,Pop
36805,Hip Hop
36806,Blues
36807,Electronic
36808,Jazz
36809,Country
36810,Metal
36811,Electronic
36812,Pop
36813,Pop
36814,Metal
36815,Electronic
36816,Classic
36817,Rock
36818,Jazz
36819,Electronic
36820,Pure Music
36821,Rock
36822,Hip Hop
36823,Rock
36824,Metal
36825,Jazz
36826,Classic
36827,Hip Hop
36828,Pop
36829,Pure Music
36830,Metal
36831,Pure Music
36832,Pop
36833,Jazz
36834,Pure Music
36835,Classic
36836,Rock
36837,Hip Hop
36838,Hip Hop
36839,Electronic
36840,Rock
36841,Blues
36842,Blues
36843,Hip Hop
36844,Pop
36845,Hip Hop
36846,Pure Music
36847,Metal
36848,Metal
36849,Jazz
36850,Hip Hop
36851,Pop
36852,Rock
36853,Pure Music
36854,Classic
36855,Jazz
36856,Blues
36857,Pop
36858,Classic
36859,Country
36860,Hip Hop
36861,Rock
36862,Hip Hop
36863,Country
36864,Pure Music
36865,Rock
36866,Rock
36867,Blues
36868,Rock
36869,Blues
36870,Pop
36871,Jazz
36872,Pop
36873,Electronic
36874,Pure Music
36875,Blues
36876,Classic
36877,Classic
36878,Blues
36879,Hip Hop
36880,Pop
36881,Country
36882,Jazz
36883,Jazz
36884,Electronic
36885,Classic
36886,Rock
36887,Hip Hop
36888,Metal
36889,Pure Music
36890,Electronic
36891,Classic
36892,Pop
36893,Country
36894,Pop
36895,Pure Music
36896,Pop
36897,Pop
36898,Hip Hop
36899,Country
36900,Classic
36901,Jazz
36902,Metal
36903,Pure Music
36904,Blues
36905,Pure Music
36906,Country
36907,Electronic
36908,Jazz
36909,Country
36910,Electronic
36911,Hip Hop
36912,Pop
36913,Hip Hop
36914,Pop
36915,Metal
36916,Rock
36917,Pure Music
36918,Country
36919,Metal
36920,Pop
36921,Blues
36922,Classic
36923,Hip Hop
36924,Country
36925,Hip Hop
36926,Pop
36927,Rock
36928,Jazz
36929,Pop
36930,Hip Hop
36931,Country
36932,Pure Music
36933,Classic
36934,Jazz
36935,Blues
36936,Metal
36937,Pure Music
36938,Blues
36939,Pure Music
36940,Metal
36941,Electronic
36942,Country
36943,Pop
36944,Metal
36945,Classic
36946,Pop
36947,Classic
36948,Blues
36949,Classic
36950,Electronic
36951,Jazz
36952,Metal
36953,Blues
36954,Hip Hop
36955,Country
36956,Country
36957,Classic
36958,Metal
36959,Country
36960,Hip Hop
36961,Pure Music
36962,Blues
36963,Jazz
36964,Pure Music
36965,Rock
36966,Pure Music
36967,Electronic
36968,Metal
36969,Hip Hop
36970,Blues
36971,Pure Music
36972,Country
36973,Electronic
36974,Hip Hop
36975,Jazz
36976,Classic
36977,Pure Music
36978,Rock
36979,Pure Music
36980,Hip Hop
36981,Hip Hop
36982,Country
36983,Rock
36984,Pure Music
36985,Country
36986,Blues
36987,Blues
36988,Electronic
36989,Metal
36990,Blues
36991,Rock
36992,Rock
36993,Rock
36994,Classic
36995,Classic
36996,Classic
36997,Pure Music
36998,Hip Hop
36999,Pure Music
37000,Pure Music
37001,Rock
37002,Jazz
37003,Pop
37004,Classic
37005,Rock
37006,Electronic
37007,Pure Music
37008,Hip Hop
37009,Jazz
37010,Blues
37011,Classic
37012,Metal
37013,Country
37014,Pure Music
37015,Country
37016,Metal
37017,Pop
37018,Metal
37019,Country
37020,Jazz
37021,Blues
37022,Country
37023,Rock
37024,Blues
37025,Pure Music
37026,Rock
37027,Jazz
37028,Pop
37029,Pop
37030,Rock
37031,Electronic
37032,Electronic
37033,Blues
37034,Metal
37035,Blues
37036,Rock
37037,Country
37038,Pure Music
37039,Metal
37040,Pure Music
37041,Pop
37042,Electronic
37043,Pop
37044,Blues
37045,Classic
37046,Hip Hop
37047,Rock
37048,Rock
37049,Electronic
37050,Electronic
37051,Metal
37052,Jazz
37053,Metal
37054,Pure Music
37055,Rock
37056,Blues
37057,Rock
37058,Electronic
37059,Country
37060,Pop
37061,Electronic
37062,Rock
37063,Rock
37064,Metal
37065,Pop
37066,Blues
37067,Pop
37068,Pure Music
37069,Pure Music
37070,Rock
37071,Hip Hop
37072,Electronic
37073,Country
37074,Pop
37075,Pop
37076,Metal
37077,Pure Music
37078,Hip Hop
37079,Electronic
37080,Rock
37081,Country
37082,Pure Music
37083,Pure Music
37084,Jazz
37085,Rock
37086,Electronic
37087,Jazz
37088,Pop
37089,Country
37090,Electronic
37091,Electronic
37092,Electronic
37093,Metal
37094,Hip Hop
37095,Classic
37096,Blues
37097,Blues
37098,Jazz
37099,Metal
37100,Pure Music
37101,Metal
37102,Electronic
37103,Rock
37104,Electronic
37105,Jazz
37106,Electronic
37107,Jazz
37108,Rock
37109,Country
37110,Rock
37111,Classic
37112,Hip Hop
37113,Blues
37114,Rock
37115,Country
37116,Blues
37117,Country
37118,Country
37119,Blues
37120,Pop
37121,Rock
37122,Blues
37123,Blues
37124,Blues
37125,Pure Music
37126,Pop
37127,Jazz
37128,Jazz
37129,Electronic
37130,Pop
37131,Hip Hop
37132,Pop
37133,Metal
37134,Rock
37135,Hip Hop
37136,Rock
37137,Country
37138,Metal
37139,Jazz
37140,Jazz
37141,Rock
37142,Pure Music
37143,Hip Hop
37144,Classic
37145,Electronic
37146,Electronic
37147,Classic
37148,Electronic
37149,Rock
37150,Hip Hop
37151,Electronic
37152,Rock
37153,Electronic
37154,Hip Hop
37155,Electronic
37156,Pop
37157,Jazz
37158,Pop
37159,Electronic
37160,Classic
37161,Blues
37162,Metal
37163,Hip Hop
37164,Pop
37165,Pure Music
37166,Rock
37167,Metal
37168,Pure Music
37169,Hip Hop
37170,Blues
37171,Pure Music
37172,Blues
37173,Rock
37174,Rock
37175,Hip Hop
37176,Jazz
37177,Jazz
37178,Electronic
37179,Hip Hop
37180,Hip Hop
37181,Electronic
37182,Rock
37183,Rock
37184,Metal
37185,Classic
37186,Jazz
37187,Electronic
37188,Rock
37189,Classic
37190,Country
37191,Electronic
37192,Rock
37193,Rock
37194,Classic
37195,Rock
37196,Electronic
37197,Country
37198,Pop
37199,Classic
37200,Pure Music
37201,Country
37202,Pure Music
37203,Jazz
37204,Metal
37205,Electronic
37206,Country
37207,Blues
37208,Electronic
37209,Blues
37210,Rock
37211,Metal
37212,Classic
37213,Pop
37214,Metal
37215,Metal
37216,Jazz
37217,Pop
37218,Country
37219,Classic
37220,Country
37221,Hip Hop
37222,Country
37223,Classic
37224,Pure Music
37225,Pure Music
37226,Classic
37227,Metal
37228,Rock
37229,Blues
37230,Classic
37231,Pop
37232,Jazz
37233,Country
37234,Country
37235,Country
37236,Pop
37237,Classic
37238,Jazz
37239,Rock
37240,Electronic
37241,Pop
37242,Pop
37243,Classic
37244,Pop
37245,Jazz
37246,Classic
37247,Blues
37248,Hip Hop
37249,Country
37250,Metal
37251,Hip Hop
37252,Classic
37253,Electronic
37254,Pop
37255,Metal
37256,Country
37257,Hip Hop
37258,Metal
37259,Hip Hop
37260,Blues
37261,Metal
37262,Metal
37263,Pure Music
37264,Rock
37265,Pure Music
37266,Jazz
37267,Classic
37268,Jazz
37269,Blues
37270,Electronic
37271,Classic
37272,Hip Hop
37273,Pop
37274,Pop
37275,Country
37276,Classic
37277,Rock
37278,Classic
37279,Hip Hop
37280,Pure Music
37281,Classic
37282,Pop
37283,Hip Hop
37284,Pop
37285,Classic
37286,Hip Hop
37287,Hip Hop
37288,Metal
37289,Metal
37290,Pure Music
37291,Classic
37292,Blues
37293,Rock
37294,Rock
37295,Electronic
37296,Pop
37297,Pop
37298,Country
37299,Country
37300,Pure Music
37301,Rock
37302,Rock
37303,Country
37304,Blues
37305,Jazz
37306,Classic
37307,Metal
37308,Pop
37309,Blues
37310,Jazz
37311,Jazz
37312,Blues
37313,Pure Music
37314,Metal
37315,Electronic
37316,Classic
37317,Rock
37318,Blues
37319,Blues
37320,Blues
37321,Pure Music
37322,Hip Hop
37323,Metal
37324,Hip Hop
37325,Rock
37326,Country
37327,Electronic
37328,Country
37329,Blues
37330,Pop
37331,Pure Music
37332,Country
37333,Blues
37334,Rock
37335,Country
37336,Electronic
37337,Country
37338,Hip Hop
37339,Blues
37340,Blues
37341,Rock
37342,Blues
37343,Country
37344,Jazz
37345,Pure Music
37346,Jazz
37347,Hip Hop
37348,Pure Music
37349,Blues
37350,Country
37351,Blues
37352,Electronic
37353,Jazz
37354,Country
37355,Hip Hop
37356,Blues
37357,Pure Music
37358,Hip Hop
37359,Electronic
37360,Electronic
37361,Hip Hop
37362,Jazz
37363,Jazz
37364,Metal
37365,Jazz
37366,Pure Music
37367,Hip Hop
37368,Pure Music
37369,Hip Hop
37370,Classic
37371,Blues
37372,Electronic
37373,Hip Hop
37374,Pop
37375,Metal
37376,Electronic
37377,Country
37378,Blues
37379,Country
37380,Rock
37381,Country
37382,Electronic
37383,Classic
37384,Pop
37385,Metal
37386,Rock
37387,Metal
37388,Country
37389,Pure Music
37390,Pure Music
37391,Country
37392,Pure Music
37393,Blues
37394,Country
37395,Blues
37396,Rock
37397,Hip Hop
37398,Classic
37399,Metal
37400,Pure Music
37401,Pop
37402,Rock
37403,Rock
37404,Blues
37405,Jazz
37406,Electronic
37407,Classic
37408,Hip Hop
37409,Metal
37410,Metal
37411,Country
37412,Pop
37413,Pure Music
37414,Country
37415,Blues
37416,Metal
37417,Pop
37418,Pure Music
37419,Country
37420,Rock
37421,Rock
37422,Pure Music
37423,Metal
37424,Hip Hop
37425,Jazz
37426,Jazz
37427,Classic
37428,Pure Music
37429,Electronic
37430,Pure Music
37431,Metal
37432,Jazz
37433,Classic
37434,Rock
37435,Country
37436,Rock
37437,Metal
37438,Pop
37439,Pop
37440,Pure Music
37441,Electronic
37442,Classic
37443,Rock
37444,Rock
37445,Rock
37446,Country
37447,Pop
37448,Metal
37449,Jazz
37450,Classic
37451,Hip Hop
37452,Electronic
37453,Blues
37454,Electronic
37455,Jazz
37456,Metal
37457,Jazz
37458,Pure Music
37459,Hip Hop
37460,Classic
37461,Electronic
37462,Blues
37463,Blues
37464,Jazz
37465,Classic
37466,Classic
37467,Classic
37468,Pop
37469,Classic
37470,Hip Hop
37471,Electronic
37472,Metal
37473,Blues
37474,Pure Music
37475,Country
37476,Pure Music
37477,Jazz
37478,Electronic
37479,Blues
37480,Pop
37481,Electronic
37482,Jazz
37483,Classic
37484,Blues
37485,Jazz
37486,Electronic
37487,Metal
37488,Country
37489,Jazz
37490,Country
37491,Electronic
37492,Rock
37493,Hip Hop
37494,Country
37495,Metal
37496,Classic
37497,Jazz
37498,Pure Music
37499,Metal
37500,Hip Hop
37501,Rock
37502,Classic
37503,Jazz
37504,Pop
37505,Pure Music
37506,Metal
37507,Classic
37508,Hip Hop
37509,Blues
37510,Jazz
37511,Metal
37512,Rock
37513,Jazz
37514,Metal
37515,Classic
37516,Classic
37517,Blues
37518,Metal
37519,Rock
37520,Blues
37521,Hip Hop
37522,Hip Hop
37523,Rock
37524,Classic
37525,Jazz
37526,Metal
37527,Pure Music
37528,Rock
37529,Classic
37530,Pure Music
37531,Metal
37532,Rock
37533,Electronic
37534,Pure Music
37535,Jazz
37536,Classic
37537,Rock
37538,Metal
37539,Pop
37540,Rock
37541,Pop
37542,Jazz
37543,Country
37544,Country
37545,Pure Music
37546,Electronic
37547,Pure Music
37548,Rock
37549,Country
37550,Classic
37551,Pure Music
37552,Blues
37553,Jazz
37554,Hip Hop
37555,Rock
37556,Jazz
37557,Jazz
37558,Pop
37559,Pop
37560,Metal
37561,Pure Music
37562,Pop
37563,Hip Hop
37564,Rock
37565,Pop
37566,Blues
37567,Country
37568,Rock
37569,Blues
37570,Hip Hop
37571,Jazz
37572,Electronic
37573,Blues
37574,Jazz
37575,Classic
37576,Rock
37577,Pure Music
37578,Electronic
37579,Jazz
37580,Pure Music
37581,Rock
37582,Electronic
37583,Country
37584,Country
37585,Classic
37586,Hip Hop
37587,Pop
37588,Pop
37589,Hip Hop
37590,Pop
37591,Blues
37592,Rock
37593,Country
37594,Electronic
37595,Pop
37596,Country
37597,Pop
37598,Classic
37599,Rock
37600,Classic
37601,Pure Music
37602,Hip Hop
37603,Classic
37604,Blues
37605,Classic
37606,Blues
37607,Metal
37608,Classic
37609,Jazz
37610,Pop
37611,Blues
37612,Metal
37613,Pure Music
37614,Electronic
37615,Electronic
37616,Electronic
37617,Blues
37618,Metal
37619,Rock
37620,Pure Music
37621,Classic
37622,Country
37623,Pure Music
37624,Pure Music
37625,Country
37626,Jazz
37627,Hip Hop
37628,Metal
37629,Pure Music
37630,Electronic
37631,Blues
37632,Pure Music
37633,Rock
37634,Country
37635,Country
37636,Blues
37637,Jazz
37638,Blues
37639,Country
37640,Metal
37641,Pure Music
37642,Blues
37643,Rock
37644,Metal
37645,Electronic
37646,Hip Hop
37647,Jazz
37648,Rock
37649,Hip Hop
37650,Pop
37651,Pure Music
37652,Rock
37653,Rock
37654,Jazz
37655,Pure Music
37656,Hip Hop
37657,Country
37658,Hip Hop
37659,Hip Hop
37660,Electronic
37661,Jazz
37662,Jazz
37663,Country
37664,Electronic
37665,Country
37666,Metal
37667,Rock
37668,Pop
37669,Electronic
37670,Classic
37671,Classic
37672,Rock
37673,Pure Music
37674,Pure Music
37675,Pure Music
37676,Blues
37677,Hip Hop
37678,Blues
37679,Rock
37680,Jazz
37681,Country
37682,Jazz
37683,Jazz
37684,Country
37685,Jazz
37686,Hip Hop
37687,Blues
37688,Pop
37689,Rock
37690,Blues
37691,Metal
37692,Hip Hop
37693,Country
37694,Hip Hop
37695,Metal
37696,Country
37697,Rock
37698,Pure Music
37699,Pure Music
37700,Country
37701,Country
37702,Hip Hop
37703,Rock
37704,Country
37705,Hip Hop
37706,Electronic
37707,Pure Music
37708,Pure Music
37709,Hip Hop
37710,Hip Hop
37711,Blues
37712,Electronic
37713,Country
37714,Country
37715,Metal
37716,Metal
37717,Electronic
37718,Classic
37719,Jazz
37720,Blues
37721,Metal
37722,Rock
37723,Rock
37724,Jazz
37725,Hip Hop
37726,Pure Music
37727,Electronic
37728,Electronic
37729,Pop
37730,Pop
37731,Jazz
37732,Hip Hop
37733,Pop
37734,Rock
37735,Blues
37736,Pop
37737,Pop
37738,Country
37739,Classic
37740,Rock
37741,Metal
37742,Metal
37743,Pop
37744,Jazz
37745,Pure Music
37746,Pure Music
37747,Jazz
37748,Pop
37749,Classic
37750,Rock
37751,Jazz
37752,Electronic
37753,Hip Hop
37754,Hip Hop
37755,Rock
37756,Hip Hop
37757,Jazz
37758,Country
37759,Country
37760,Rock
37761,Country
37762,Jazz
37763,Hip Hop
37764,Pure Music
37765,Country
37766,Rock
37767,Blues
37768,Country
37769,Electronic
37770,Pop
37771,Hip Hop
37772,Classic
37773,Blues
37774,Classic
37775,Pure Music
37776,Blues
37777,Jazz
37778,Rock
37779,Blues
37780,Metal
37781,Pure Music
37782,Jazz
37783,Jazz
37784,Electronic
37785,Electronic
37786,Electronic
37787,Metal
37788,Pop
37789,Hip Hop
37790,Blues
37791,Electronic
37792,Metal
37793,Pop
37794,Electronic
37795,Hip Hop
37796,Blues
37797,Hip Hop
37798,Classic
37799,Classic
37800,Metal
37801,Blues
37802,Electronic
37803,Blues
37804,Jazz
37805,Hip Hop
37806,Metal
37807,Classic
37808,Hip Hop
37809,Pure Music
37810,Metal
37811,Blues
37812,Country
37813,Pop
37814,Jazz
37815,Classic
37816,Blues
37817,Hip Hop
37818,Classic
37819,Pop
37820,Rock
37821,Pure Music
37822,Rock
37823,Jazz
37824,Hip Hop
37825,Classic
37826,Pop
37827,Classic
37828,Jazz
37829,Pure Music
37830,Electronic
37831,Blues
37832,Pop
37833,Jazz
37834,Metal
37835,Hip Hop
37836,Blues
37837,Pure Music
37838,Hip Hop
37839,Rock
37840,Jazz
37841,Electronic
37842,Electronic
37843,Country
37844,Classic
37845,Metal
37846,Pop
37847,Hip Hop
37848,Electronic
37849,Metal
37850,Jazz
37851,Metal
37852,Pop
37853,Electronic
37854,Blues
37855,Metal
37856,Hip Hop
37857,Electronic
37858,Pop
37859,Hip Hop
37860,Blues
37861,Classic
37862,Country
37863,Rock
37864,Metal
37865,Blues
37866,Country
37867,Pure Music
